주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
405-2-001291,사평 제1,공영,노외,,제주특별자치도 제주시 오라이동 1326,18,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4916289,126.5119355,,2026-04-16
405-1-001292,"서사로 161, 187",공영,노상,제주특별자치도 제주시 서사로 161,,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4978984,126.5199695,,2026-04-16
405-1-001293,"서사로25길 6, 신성로 9-1",공영,노상,제주특별자치도 제주시 서사로25길 6,,32,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4977257,126.520244,,2026-04-16
405-1-001294,공설로5길 20,공영,노상,제주특별자치도 제주시 공설로5길 20,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.497919,126.5185191,,2026-04-16
405-1-001295,"공설로 23, 서사로 160",공영,노상,제주특별자치도 제주시 공설로 23,,29,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4979179,126.516913,,2026-04-16
405-1-001296,"오라일동 1025, 오라로 115",공영,노상,,제주특별자치도 제주시 오라일동 1025,59,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001297,"오라이동 2178-3, 1197",공영,노상,,제주특별자치도 제주시 오라이동 2178-3,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4924183,126.5112334,,2026-04-16
405-1-001298,사평4길 8,공영,노상,제주특별자치도 제주시 사평4길 8,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4921229,126.5114677,,2026-04-16
405-1-001299,사평6길 37-15,공영,노상,제주특별자치도 제주시 사평6길 37-15,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4898043,126.5151456,,2026-04-16
405-2-001300,오라일동 2454-3,공영,노외,,제주특별자치도 제주시 오라일동 2454-3,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4956722,126.5201018,,2026-04-16
405-2-001302,"오라이동 1384, 13851385-1",공영,노외,,제주특별자치도 제주시 오라이동 1384,34,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4889203,126.5138382,,2026-04-16
405-2-001303,오라이동 1942-1,공영,노외,,제주특별자치도 제주시 오라이동 1942-1,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4867526,126.5068554,,2026-04-16
405-2-001304,연동 1370-2,공영,노외,,제주특별자치도 제주시 연동 1370-2,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4815619,126.4879616,,2026-04-16
405-2-001305,연동 1398-1,공영,노외,,제주특별자치도 제주시 연동 1398-1,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4812345,126.4880263,,2026-04-16
405-2-001306,연동 1458-2,공영,노외,,제주특별자치도 제주시 연동 1458-2,17,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4811577,126.4907795,,2026-04-16
405-2-001307,연동 1492-2,공영,노외,,제주특별자치도 제주시 연동 1492-2,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4801085,126.4922175,,2026-04-16
405-2-001308,연동 국기로제1,공영,노외,,제주특별자치도 제주시 연동 1499,30,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4786707,126.4905725,,2026-04-16
405-2-001309,연동 1504,공영,노외,,제주특별자치도 제주시 연동 1504,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4799075,126.4913882,,2026-04-16
405-2-001310,연동 국기로제2,공영,노외,,제주특별자치도 제주시 연동 1517,26,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4783711,126.4903325,,2026-04-16
405-2-001311,연동 1518-17,공영,노외,,제주특별자치도 제주시 연동 1518-17,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4783326,126.4892308,,2026-04-16
405-2-001312,연화로,공영,노외,,제주특별자치도 제주시 연동 1519-2,98,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4776789,126.4892881,,2026-04-16
405-2-001313,연동 1528-7,공영,노외,,제주특별자치도 제주시 연동 1528-7,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4769069,126.4885874,,2026-04-16
405-2-001314,연동 1957-1,공영,노외,,제주특별자치도 제주시 연동 1957-1,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4916114,126.4823605,,2026-04-16
405-2-001315,연동 2303-11,공영,노외,,제주특별자치도 제주시 연동 2303-11,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4934001,126.4854893,,2026-04-16
405-2-001316,연동 도령북길,공영,노외,,제주특별자치도 제주시 연동 2305-7,26,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4933634,126.4872608,,2026-04-16
405-2-001317,성신로,공영,노외,,제주특별자치도 제주시 연동 2322-7,60,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4910803,126.4860221,,2026-04-16
405-2-001318,"연동 260-43, 260-54",공영,노외,,제주특별자치도 제주시 연동 260-43,36,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4903936,126.4890991,,2026-04-16
405-2-001319,신제주,공영,노외,,제주특별자치도 제주시 연동 272-31,466,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4890345,126.491463,,2026-04-16
405-2-001320,연동 290-32,공영,노외,,제주특별자치도 제주시 연동 290-32,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4934619,126.4949237,,2026-04-16
405-2-001321,연동 291-21,공영,노외,,제주특별자치도 제주시 연동 291-21,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4906896,126.4954227,,2026-04-16
405-2-001322,연동 299-13,공영,노외,,제주특별자치도 제주시 연동 299-13,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4829638,126.4948249,,2026-04-16
405-2-001323,연동 308-3,공영,노외,,제주특별자치도 제주시 연동 308-3,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4831611,126.4966751,,2026-04-16
405-2-001324,"연동 310-27, 88, 89",공영,노외,,제주특별자치도 제주시 연동 310-27,58,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4927296,126.4992913,,2026-04-16
405-2-001325,연동 311-34,공영,노외,,제주특별자치도 제주시 연동 311-34,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4914034,126.4991188,,2026-04-16
405-2-001326,연동 312-15,공영,노외,,제주특별자치도 제주시 연동 312-15,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4877919,126.4995586,,2026-04-16
405-2-001327,연동 312-34,공영,노외,,제주특별자치도 제주시 연동 312-34,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4884477,126.4991231,,2026-04-16
405-2-001328,연동 312-40,공영,노외,,제주특별자치도 제주시 연동 312-40,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4878206,126.4978661,,2026-04-16
405-2-001329,연동 313-29,공영,노외,,제주특별자치도 제주시 연동 313-29,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-2-001330,연동 321-4,공영,노외,,제주특별자치도 제주시 연동 321-4,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4913716,126.5007289,,2026-04-16
405-2-001331,연동 321-5,공영,노외,,제주특별자치도 제주시 연동 321-5,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4916056,126.5007571,,2026-04-16
405-1-001332,"남녕로8길 3-5, 남녕로 54",공영,노상,제주특별자치도 제주시 남녕로8길 3-5,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4924502,126.479677,,2026-04-16
405-1-001333,남녕로8길 10,공영,노상,제주특별자치도 제주시 남녕로8길 10,,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4922173,126.4803835,,2026-04-16
405-1-001334,도령로 65,공영,노상,제주특별자치도 제주시 도령로 65,,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4902662,126.4849197,,2026-04-16
405-1-001335,도령로 65,공영,노상,제주특별자치도 제주시 도령로 65,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4902662,126.4849197,,2026-04-16
405-1-001336,도령북길 7,공영,노상,제주특별자치도 제주시 도령북길 7,,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4932607,126.4853406,,2026-04-16
405-1-001337,신광로6길 38,공영,노상,제주특별자치도 제주시 신광로6길 38,,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4881345,126.4862993,,2026-04-16
405-1-001338,신광로6길 26,공영,노상,제주특별자치도 제주시 신광로6길 26,,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4880982,126.4870525,,2026-04-16
405-1-001339,신광로6길 37,공영,노상,제주특별자치도 제주시 신광로6길 37,,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4878777,126.4858481,,2026-04-16
405-1-001340,신광로6길 25,공영,노상,제주특별자치도 제주시 신광로6길 25,,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4878255,126.4877023,,2026-04-16
405-1-001341,연동4길 32,공영,노상,제주특별자치도 제주시 연동4길 32,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4831595,126.4874659,,2026-04-16
405-1-001342,"연동4길 25, 6길 28",공영,노상,제주특별자치도 제주시 연동4길 25,,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4837077,126.4882461,,2026-04-16
405-1-001343,연동 266-2,공영,노상,,제주특별자치도 제주시 연동 266-2,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001344,연동4길 36,공영,노상,제주특별자치도 제주시 연동4길 36,,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4826692,126.4873067,,2026-04-16
405-1-001345,"연동4길 29, 연동 266-2",공영,노상,제주특별자치도 제주시 연동4길 29,,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4831874,126.488012,,2026-04-16
405-1-001346,신대로8길 42,공영,노상,제주특별자치도 제주시 신대로8길 42,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4929819,126.4925297,,2026-04-16
405-1-001347,"신광로1길 25, 신대로8길 46",공영,노상,제주특별자치도 제주시 신광로1길 25,,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4928543,126.4921405,,2026-04-16
405-1-001348,"신광로1길 17, 8길 40",공영,노상,제주특별자치도 제주시 신광로1길 17,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4929487,126.4929838,,2026-04-16
405-1-001349,신대로10길 48-9,공영,노상,제주특별자치도 제주시 신대로10길 48-9,,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001350,신대로10길 48-9,공영,노상,제주특별자치도 제주시 신대로10길 48-9,,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001351,신대로10길 48-9,공영,노상,제주특별자치도 제주시 신대로10길 48-9,,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001352,"삼무로7길 9, 신광로1길 3",공영,노상,제주특별자치도 제주시 삼무로7길 9,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4928726,126.4936166,,2026-04-16
405-1-001353,"삼무로7길 13, 11길 10",공영,노상,제주특별자치도 제주시 삼무로7길 13,,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.492627,126.4935881,,2026-04-16
405-1-001354,"신대로6길 29, 삼무로11길 16",공영,노상,제주특별자치도 제주시 신대로6길 29,,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4923465,126.4937276,,2026-04-16
405-1-001355,"신대로 60, 연동 301-9",공영,노상,제주특별자치도 제주시 신대로 60,,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4921507,126.4963935,,2026-04-16
405-1-001356,신제주로터리,공영,노상,,제주특별자치도 제주시 연동 301(위탁),14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4905735,126.4966538,,2026-04-16
405-1-001357,삼무로 67,공영,노상,제주특별자치도 제주시 삼무로 67,,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4901256,126.4939002,,2026-04-16
405-1-001358,"연동 302-1, 신대로 104",공영,노상,,제주특별자치도 제주시 연동 302-1,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001359,"연동11길 13, 은남길 14",공영,노상,제주특별자치도 제주시 연동11길 13,,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4885594,126.4934453,,2026-04-16
405-1-001360,은남길 14,공영,노상,제주특별자치도 제주시 은남길 14,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4884912,126.4956734,,2026-04-16
405-1-001361,"신대로16길 30, 22",공영,노상,제주특별자치도 제주시 신대로16길 30,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4869505,126.4935757,,2026-04-16
